EMP_CD,START_DATE,CLASS_CD
42596,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
446015,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
45175,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
46116,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
46146,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
46152,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
46190,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
46397,2017/8/27 0:00:00,",113,113,113,113,113,113,,113,113,113,113,113,113,,"
46435,2017/8/27 0:00:00,"126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,"
46633,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
46864,2017/8/27 0:00:00,"316,316,316,316,316,113,113,126,126,126,126,113,126,113,113,"
46920K,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
46921,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
46936,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
46938,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
46944,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
46956,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
46959,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
46961,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
47021,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
47038,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
47087,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
47090,2017/8/27 0:00:00,"316,316,316,316,113,316,316,316,316,316,316,113,113,113,126,"
47130K,2017/8/27 0:00:00,"113,126,126,126,126,113,113,126,126,126,126,126,126,113,126,"
47161,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
47205,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
47233,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
47384,2017/8/27 0:00:00,"105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,"
47390,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
47451,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
47453K,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
47474,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
47476,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
47499,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
47547K,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
47550,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
47593,2017/8/27 0:00:00,",113,113,113,113,113,113,,,,,,,,,"
47728,2017/8/27 0:00:00,"301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,"
47854,2017/8/27 0:00:00,"105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,"
48003,2017/8/27 0:00:00,"105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,"
48008,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
48013,2017/8/27 0:00:00,"105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,"
48041,2017/8/27 0:00:00,"105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,"
48042,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
48057,2017/8/27 0:00:00,"116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,"
48129,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
48163,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
48183,2017/8/27 0:00:00,"108,108,108,108,108,113,113,108,113,113,113,113,113,113,108,"
48194,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
48221,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
48222,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
48240,2017/8/27 0:00:00,"105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,"
48252,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48253,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48260,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
48261,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
48291,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48317,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48321,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
48346,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
48348,2017/8/27 0:00:00,",113,113,113,113,113,113,,,,,,,,,"
48374,2017/8/27 0:00:00,"301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,"
48381,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
48385,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48389,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48392,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48435,2017/8/27 0:00:00,",305,305,305,305,305,305,,,,,,,,,"
48465,2017/8/27 0:00:00,"305,113,113,305,305,305,305,305,305,305,305,305,305,305,305,"
48473,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
48511,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48512,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48513,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48531,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
48542,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,201,201,201,201,201,201,201,"
48576,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48615,2017/8/27 0:00:00,",113,113,113,113,113,113,,113,113,113,113,113,113,,"
48683,2017/8/27 0:00:00,"115,115 ,115 ,115 ,115 ,115 ,115 ,115,115,115,115,115,115,115,115,"
48694,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
48704,2017/8/27 0:00:00,"303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,"
48730,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
48746,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
48765,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48821,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
48890,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
48898,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
49010,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
49030,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
49049,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
49054,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
49162,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
49222,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
49262,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
49279,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
49300,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
49308,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
49319,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
49335,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
49442,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
49450,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
49492,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
49497,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
49516,2017/8/27 0:00:00,"306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,"
49523,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
49525,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
49597,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
49601,2017/8/27 0:00:00,"116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,"
49618,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
49631,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
49640,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
49660,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
49688,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
49713,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
49746K,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
49792,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
49816,2017/8/27 0:00:00,"301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,"
49899K,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
49949,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
49967,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
49973,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
50018,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
50059,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
50066,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
50095,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
50105,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
50106,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
50126,2017/8/27 0:00:00,",305,305,305,305,305,305,,,,,,,,,"
50143,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
50177,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
50200,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
50290,2017/8/27 0:00:00,"108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,"
50314K,2017/8/27 0:00:00,"105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,"
50329,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
50338,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
50416,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
50422,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
50425,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
50427K,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
50431,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
50432,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
50470,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
50472,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
50517,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
50730,2017/8/27 0:00:00,"317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,"
50747,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
50834,2017/8/27 0:00:00,"305,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
50897,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
50898,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
50899,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
50902,2017/8/27 0:00:00,"306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,"
50925,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
51006,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
51053,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,,,,,,,,"
51056,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
51077,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
51098,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
51099,2017/8/27 0:00:00,"116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,"
51112K,2017/8/27 0:00:00,"114,113,113,113,113,113,113,114,113,113,113,113,113,113,114,"
51149,2017/8/27 0:00:00,"200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,"
51151,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
51155,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
51156,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
51157,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
51158,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
51177,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
51206,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
51223,2017/8/27 0:00:00,"126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,"
51224,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
51241,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
51271,2017/8/27 0:00:00,",113,113,113,113,113,113,,113,113,113,113,113,113,,"
51274,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
51287,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
51322K,2017/8/27 0:00:00,"116,113,113,113,113,113,113,116,113,113,113,113,113,113,113,"
51323,2017/8/27 0:00:00,"116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,"
51346,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
513583,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
51391,2017/8/27 0:00:00,",113,113,113,113,113,113,,,,,,,,,"
51393,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
51404,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
51408,2017/8/27 0:00:00,"116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,"
51439,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
51448,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
51462,2017/8/27 0:00:00,"126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,"
51466,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
51472,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
51555,2017/8/27 0:00:00,"301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,"
51592,2017/8/27 0:00:00,"126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,"
51747,2017/8/27 0:00:00,"312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,"
51811,2017/8/27 0:00:00,"306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,"
51825,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,,,,,,,,"
51842,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
51864,2017/8/27 0:00:00,"303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,"
51868,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
51868K,2017/8/27 0:00:00,"126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,"
51872,2017/8/27 0:00:00,"303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,"
51914,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
51917K,2017/8/27 0:00:00,"122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,"
51926,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
51976,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
51984,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
51985,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
51987,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52010,2017/8/27 0:00:00,"116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,"
52011,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
52027,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
52028,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52035,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
52043,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52053,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
52054,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52055,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52061,2017/8/27 0:00:00,"106,106,106,106,106,316,316,316,316,316,316,316,316,316,316,"
52078,2017/8/27 0:00:00,"116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,"
52085,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52112,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
52118,2017/8/27 0:00:00,"115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,"
52126,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52128,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52129,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52131,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52134,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52135,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52136,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52137,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52140,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52141,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52143,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52144,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52145,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52146,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52147,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52152,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52153,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52154,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52155,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52158,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52166,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52167,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52168,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52169,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52171,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52172,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52175,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52176,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52180,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52181,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52183,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52187,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52189,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52192,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52200,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52206,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52211,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52213,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52215,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52216,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52218,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52221,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52222,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52223,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52224,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52225,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52226,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52229,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52233K,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52234,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52237,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52264,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52277,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52285,2017/8/27 0:00:00,"105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,"
52340,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52346,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
52353,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52356,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,305,305,305,305,305,305,305,"
52357,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52359,2017/8/27 0:00:00,"305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,"
52378,2017/8/27 0:00:00,"106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,"
52404,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52410,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
52437,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52552,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52559,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52570,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52575,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52576,2017/8/27 0:00:00,"113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,"
52579,2017/8/27 0:00:00,"112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,"
52595,2017/8/27 0:00:00,"114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,"
